videoID,url,timestamp,caption,matching_score,desirable_filtering,shot_boundary_detection,timestamp_raw
QI2dYuXHYf8_head,https://www.youtube.com/watch?v=QI2dYuXHYf8,"[['0:00:06.000', '0:00:11.200']]","['A person is wearing a white tuxedo shirt with black studs and cufflinks on the sleeves, and they are showing how to properly insert the studs into the shirt.']",[0.437255859375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
QI2dYuXHYf8_tail,https://www.youtube.com/watch?v=QI2dYuXHYf8,"[['0:00:48.800', '0:00:54.000']]","['A person is wearing a white tuxedo shirt with black studs and cufflinks on the sleeves, and they are showing how to properly insert the studs into the shirt.']",[0.437255859375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
QUCXm1CrUUg_head,https://www.youtube.com/watch?v=QUCXm1CrUUg,"[['0:00:06.000', '0:00:11.200']]",['A man is standing in a room and demonstrating how to tie a knot using a rope.'],[0.443603515625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
QUCXm1CrUUg_tail,https://www.youtube.com/watch?v=QUCXm1CrUUg,"[['0:00:48.800', '0:00:54.000']]",['A man is standing in a room and demonstrating how to tie a knot using a rope.'],[0.443603515625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
QWsiTHBDyiA_head,https://www.youtube.com/watch?v=QWsiTHBDyiA,"[['0:00:06.000', '0:00:11.200']]",['The speaker is shawn cheek and he is introducing an easy piano lesson on his website webpianoteacher.'],[0.44287109375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
QWsiTHBDyiA_tail,https://www.youtube.com/watch?v=QWsiTHBDyiA,"[['0:00:48.800', '0:00:54.000']]",['The speaker is shawn cheek and he is introducing an easy piano lesson on his website webpianoteacher.'],[0.44287109375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
QomnymShKrs_head,https://www.youtube.com/watch?v=QomnymShKrs,"[['0:00:06.000', '0:00:11.200']]","['It is a demo of a software called midikeyz, which is a keyboard and piano instructional software that can be used to learn how to play the piano.']",[0.4765625],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
QomnymShKrs_tail,https://www.youtube.com/watch?v=QomnymShKrs,"[['0:00:48.800', '0:00:54.000']]","['It is a demo of a software called midikeyz, which is a keyboard and piano instructional software that can be used to learn how to play the piano.']",[0.4765625],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
QqMOkkI2KxU_head,https://www.youtube.com/watch?v=QqMOkkI2KxU,"[['0:00:05.972', '0:00:11.172']]",['The instructor is teaching people how to do old-school positions for judo.'],[0.443359375],['desirable'],"[[['0:00:00.000', '0:00:42.909'], ['0:00:42.942', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
QqMOkkI2KxU_tail,https://www.youtube.com/watch?v=QqMOkkI2KxU,"[['0:00:48.820', '0:00:54.020']]",['The instructor is teaching people how to do old-school positions for judo.'],[0.443359375],['desirable'],"[[['0:00:00.000', '0:00:42.909'], ['0:00:42.942', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
Qx0E34c5ez4_head,https://www.youtube.com/watch?v=Qx0E34c5ez4,"[['0:00:05.972', '0:00:11.172']]","['On a day of release of the runespan minigame, there are annotations on the screen to guide the player on where to go and what to do for the best ring crafting experience. the player starts with a wicked hood and uses the teleport to get over to the run crafting guilt.']",[0.446044921875],['desirable'],"[[['0:00:00.000', '0:00:26.593'], ['0:00:26.693', '0:00:29.062'], ['0:00:29.095', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
Qx0E34c5ez4_tail,https://www.youtube.com/watch?v=Qx0E34c5ez4,"[['0:00:48.820', '0:00:54.020']]","['On a day of release of the runespan minigame, there are annotations on the screen to guide the player on where to go and what to do for the best ring crafting experience. the player starts with a wicked hood and uses the teleport to get over to the run crafting guilt.']",[0.446044921875],['desirable'],"[[['0:00:00.000', '0:00:26.593'], ['0:00:26.693', '0:00:29.062'], ['0:00:29.095', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
R1umxTebj9E_head,https://www.youtube.com/watch?v=R1umxTebj9E,"[['0:00:05.989', '0:00:11.189']]",['A child is learning how to swim in a swimming pool.'],[0.456298828125],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:05.989', '0:00:11.189']]"
R1umxTebj9E_tail,https://www.youtube.com/watch?v=R1umxTebj9E,"[['0:00:48.803', '0:00:54.003']]",['A child is learning how to swim in a swimming pool.'],[0.456298828125],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:48.803', '0:00:54.003']]"
RFfKz2QNXIY_head,https://www.youtube.com/watch?v=RFfKz2QNXIY,"[['0:00:06.000', '0:00:11.200']]",['The speaker is standing in front of a green chalkboard and talking about global learning.'],[0.44140625],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
RFfKz2QNXIY_tail,https://www.youtube.com/watch?v=RFfKz2QNXIY,"[['0:00:48.800', '0:00:54.000']]",['The speaker is standing in front of a green chalkboard and talking about global learning.'],[0.44140625],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
RQEYL01QVNs_head,https://www.youtube.com/watch?v=RQEYL01QVNs,"[['0:00:10.885', '0:00:16.085']]",['A man is standing in front of a booth at a trade show and demonstrates how to use a piece of equipment.'],[0.453857421875],['desirable'],"[[['0:00:00.000', '0:00:47.505']]]","[['0:00:10.885', '0:00:16.085']]"
RQEYL01QVNs_tail,https://www.youtube.com/watch?v=RQEYL01QVNs,"[['0:00:53.191', '0:00:58.391']]",['A man is standing in front of a booth at a trade show and demonstrates how to use a piece of equipment.'],[0.453857421875],['desirable'],"[[['0:00:00.000', '0:00:47.505']]]","[['0:00:53.191', '0:00:58.391']]"
RQlTnXmX1kE_head,https://www.youtube.com/watch?v=RQlTnXmX1kE,"[['0:00:15.915', '0:00:21.115']]","['The person is playing a video game, specifically a world of warcraft game, and they are discussing how to defeat a boss in the game.']",[0.46240234375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:15.915', '0:00:21.115']]"
RQlTnXmX1kE_tail,https://www.youtube.com/watch?v=RQlTnXmX1kE,"[['0:00:58.763', '0:01:03.963']]","['The person is playing a video game, specifically a world of warcraft game, and they are discussing how to defeat a boss in the game.']",[0.46240234375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:58.763', '0:01:03.963']]"
RQze1yqEIWk_head,https://www.youtube.com/watch?v=RQze1yqEIWk,"[['0:00:06.000', '0:00:11.200']]",['A person is holding a sony xperia z2 smartphone and demonstrating some tips and tricks for using it.'],[0.443603515625],['desirable'],"[[['0:00:00.000', '0:00:47.980']]]","[['0:00:06.000', '0:00:11.200']]"
RQze1yqEIWk_tail,https://www.youtube.com/watch?v=RQze1yqEIWk,"[['0:00:48.800', '0:00:54.000']]",['A person is holding a sony xperia z2 smartphone and demonstrating some tips and tricks for using it.'],[0.443603515625],['desirable'],"[[['0:00:00.000', '0:00:47.980']]]","[['0:00:48.800', '0:00:54.000']]"
RU5ihdzE1FA_head,https://www.youtube.com/watch?v=RU5ihdzE1FA,"[['0:00:05.972', '0:00:11.172']]",['A man is standing at an exhibition booth and demonstrating how to use a touch screen device.'],[0.462890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
RU5ihdzE1FA_tail,https://www.youtube.com/watch?v=RU5ihdzE1FA,"[['0:00:48.820', '0:00:54.020']]",['A man is standing at an exhibition booth and demonstrating how to use a touch screen device.'],[0.462890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
RYPeleWgkps_head,https://www.youtube.com/watch?v=RYPeleWgkps,"[['0:00:05.964', '0:00:11.164']]",['A brazilian jiu-jitsu instructor instructing a man on how to do a brazilian jiu-jitsu move.'],[0.45263671875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:05.964', '0:00:11.164']]"
RYPeleWgkps_tail,https://www.youtube.com/watch?v=RYPeleWgkps,"[['0:00:48.812', '0:00:54.012']]",['A brazilian jiu-jitsu instructor instructing a man on how to do a brazilian jiu-jitsu move.'],[0.45263671875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:48.812', '0:00:54.012']]"
RZiqEE_MuSY_head,https://www.youtube.com/watch?v=RZiqEE_MuSY,"[['0:00:05.972', '0:00:11.172']]",['A news team on a tv set talking about how to dress for success.'],[0.443359375],['desirable'],"[[['0:00:00.000', '0:00:26.092'], ['0:00:26.126', '0:00:38.938'], ['0:00:38.972', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
RZiqEE_MuSY_tail,https://www.youtube.com/watch?v=RZiqEE_MuSY,"[['0:00:48.820', '0:00:54.020']]",['A news team on a tv set talking about how to dress for success.'],[0.443359375],['desirable'],"[[['0:00:00.000', '0:00:26.092'], ['0:00:26.126', '0:00:38.938'], ['0:00:38.972', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
RakqQOEyq9M_head,https://www.youtube.com/watch?v=RakqQOEyq9M,"[['0:00:20.887', '0:00:26.087']]",['The person is demonstrating how to put together a bride and groom out of paper.'],[0.43798828125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:20.887', '0:00:26.087']]"
RakqQOEyq9M_tail,https://www.youtube.com/watch?v=RakqQOEyq9M,"[['0:01:03.735', '0:01:08.935']]",['The person is demonstrating how to put together a bride and groom out of paper.'],[0.43798828125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:01:03.735', '0:01:08.935']]"
RdI8GLc5wAo_head,https://www.youtube.com/watch?v=RdI8GLc5wAo,"[['0:00:05.972', '0:00:11.172']]",['A man is sitting on an office chair and demonstrating how to adjust the height of the armrest.'],[0.473388671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
RdI8GLc5wAo_tail,https://www.youtube.com/watch?v=RdI8GLc5wAo,"[['0:00:48.820', '0:00:54.020']]",['A man is sitting on an office chair and demonstrating how to adjust the height of the armrest.'],[0.473388671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
RnAe103vPRI_head,https://www.youtube.com/watch?v=RnAe103vPRI,"[['0:00:02.969', '0:00:08.169']]",['A person is using a smartphone with the how to connect app on an orange background.'],[0.4599609375],['desirable'],"[[['0:00:00.000', '0:00:23.890']]]","[['0:00:02.969', '0:00:08.169']]"
RnAe103vPRI_tail,https://www.youtube.com/watch?v=RnAe103vPRI,"[['0:00:21.660', '0:00:26.860']]",['A person is using a smartphone with the how to connect app on an orange background.'],[0.4599609375],['desirable'],"[[['0:00:00.000', '0:00:23.890']]]","[['0:00:21.660', '0:00:26.860']]"
Ro33X9mALz0_head,https://www.youtube.com/watch?v=Ro33X9mALz0,"[['0:00:06.000', '0:00:11.200']]",['The user is holding a smartphone in their hand and explaining how to flash a sprint galaxy s3 to verizon prepaid or page plus boost using flosstube.'],[0.44677734375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
Ro33X9mALz0_tail,https://www.youtube.com/watch?v=Ro33X9mALz0,"[['0:00:48.800', '0:00:54.000']]",['The user is holding a smartphone in their hand and explaining how to flash a sprint galaxy s3 to verizon prepaid or page plus boost using flosstube.'],[0.44677734375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
S0xmiY-PLxQ_head,https://www.youtube.com/watch?v=S0xmiY-PLxQ,"[['0:00:06.000', '0:00:11.200']]","[""There is a person's hand holding a string and they are demonstrating how to do a string figure.""]",[0.455810546875],['desirable'],"[[['0:00:00.000', '0:00:02.760'], ['0:00:02.800', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
S0xmiY-PLxQ_tail,https://www.youtube.com/watch?v=S0xmiY-PLxQ,"[['0:00:48.800', '0:00:54.000']]","[""There is a person's hand holding a string and they are demonstrating how to do a string figure.""]",[0.455810546875],['desirable'],"[[['0:00:00.000', '0:00:02.760'], ['0:00:02.800', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
SCBXZ9rqqmw_head,https://www.youtube.com/watch?v=SCBXZ9rqqmw,"[['0:00:10.427', '0:00:15.627']]",['A man is repairing a refrigerator using a step-by-step guide.'],[0.4599609375],['desirable'],"[[['0:00:00.000', '0:00:10.218'], ['0:00:10.301', '0:00:19.644'], ['0:00:19.769', '0:00:33.241'], ['0:00:33.283', '0:00:44.044']]]","[['0:00:10.427', '0:00:15.627']]"
SCBXZ9rqqmw_tail,https://www.youtube.com/watch?v=SCBXZ9rqqmw,"[['0:00:49.312', '0:00:54.512']]",['A man is repairing a refrigerator using a step-by-step guide.'],[0.4599609375],['desirable'],"[[['0:00:00.000', '0:00:10.218'], ['0:00:10.301', '0:00:19.644'], ['0:00:19.769', '0:00:33.241'], ['0:00:33.283', '0:00:44.044']]]","[['0:00:49.312', '0:00:54.512']]"
SD_BK3ADi2A_head,https://www.youtube.com/watch?v=SD_BK3ADi2A,"[['0:00:05.972', '0:00:11.172']]","['The man is standing in front of a large plant pot filled with ceramic clay pebbles, and he is explaining how to properly fill the pot with drainage at the bottom.']",[0.466064453125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
SD_BK3ADi2A_tail,https://www.youtube.com/watch?v=SD_BK3ADi2A,"[['0:00:48.820', '0:00:54.020']]","['The man is standing in front of a large plant pot filled with ceramic clay pebbles, and he is explaining how to properly fill the pot with drainage at the bottom.']",[0.466064453125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
SJTrVoh6ibQ_head,https://www.youtube.com/watch?v=SJTrVoh6ibQ,"[['0:00:05.972', '0:00:11.172']]",['A woman is shopping for craft supplies at a store and demonstrates how to make a paper mache project.'],[0.434814453125],['desirable'],"[[['0:00:00.000', '0:00:07.040'], ['0:00:07.073', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
SJTrVoh6ibQ_tail,https://www.youtube.com/watch?v=SJTrVoh6ibQ,"[['0:00:48.820', '0:00:54.020']]",['A woman is shopping for craft supplies at a store and demonstrates how to make a paper mache project.'],[0.434814453125],['desirable'],"[[['0:00:00.000', '0:00:07.040'], ['0:00:07.073', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
SLqUrmYBKsc_head,https://www.youtube.com/watch?v=SLqUrmYBKsc,"[['0:00:05.972', '0:00:11.172']]","['A man in a pirate costume is sitting at a desk with various hats on display, and he is demonstrating how to adjust the size of the hat by moving his hands.']",[0.484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
SLqUrmYBKsc_tail,https://www.youtube.com/watch?v=SLqUrmYBKsc,"[['0:00:48.820', '0:00:54.020']]","['A man in a pirate costume is sitting at a desk with various hats on display, and he is demonstrating how to adjust the size of the hat by moving his hands.']",[0.484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
SOKsem6-z2s_head,https://www.youtube.com/watch?v=SOKsem6-z2s,"[['0:00:05.972', '0:00:11.172']]",['A person is holding a banana and demonstrating how to peel it by opening it from the top.'],[0.45361328125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
SOKsem6-z2s_tail,https://www.youtube.com/watch?v=SOKsem6-z2s,"[['0:00:48.820', '0:00:54.020']]",['A person is holding a banana and demonstrating how to peel it by opening it from the top.'],[0.45361328125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
S_8zf1fDBIU_head,https://www.youtube.com/watch?v=S_8zf1fDBIU,"[['0:00:05.972', '0:00:11.172']]",['A man is holding a gun and demonstrating how to load and unload it.'],[0.455810546875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
S_8zf1fDBIU_tail,https://www.youtube.com/watch?v=S_8zf1fDBIU,"[['0:00:48.820', '0:00:54.020']]",['A man is holding a gun and demonstrating how to load and unload it.'],[0.455810546875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
S_xR2VMz9TQ_head,https://www.youtube.com/watch?v=S_xR2VMz9TQ,"[['0:00:11.044', '0:00:16.244']]",['A man is sitting at a desk with a guitar in front of him. he explains how to use a capo to match the pitch of the original song and how it can be useful for beginner students.'],[0.45947265625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:11.044', '0:00:16.244']]"
S_xR2VMz9TQ_tail,https://www.youtube.com/watch?v=S_xR2VMz9TQ,"[['0:00:53.892', '0:00:59.092']]",['A man is sitting at a desk with a guitar in front of him. he explains how to use a capo to match the pitch of the original song and how it can be useful for beginner students.'],[0.45947265625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:53.892', '0:00:59.092']]"
SaCY_jfpU_c_head,https://www.youtube.com/watch?v=SaCY_jfpU_c,"[['0:00:06.000', '0:00:11.200']]","['There is a television set on a wooden shelf displaying a video of someone playing a game called ""ascension ( pack a punch guide ) **see description**"".']",[0.470703125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
SaCY_jfpU_c_tail,https://www.youtube.com/watch?v=SaCY_jfpU_c,"[['0:00:48.800', '0:00:54.000']]","['There is a television set on a wooden shelf displaying a video of someone playing a game called ""ascension ( pack a punch guide ) **see description**"".']",[0.470703125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
SbTVMkLjmrg_head,https://www.youtube.com/watch?v=SbTVMkLjmrg,"[['0:00:05.972', '0:00:11.172']]",['A woman is demonstrating how to do a chest press bridge on a bosu ball using exercise tubing.'],[0.47509765625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
SbTVMkLjmrg_tail,https://www.youtube.com/watch?v=SbTVMkLjmrg,"[['0:00:48.820', '0:00:54.020']]",['A woman is demonstrating how to do a chest press bridge on a bosu ball using exercise tubing.'],[0.47509765625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
SfHVvUUk9-s_head,https://www.youtube.com/watch?v=SfHVvUUk9-s,"[['0:00:06.000', '0:00:11.200']]",['A young man wearing a blue shirt is playing the guitar and demonstrating how to play chords on it.'],[0.455078125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
SfHVvUUk9-s_tail,https://www.youtube.com/watch?v=SfHVvUUk9-s,"[['0:00:48.800', '0:00:54.000']]",['A young man wearing a blue shirt is playing the guitar and demonstrating how to play chords on it.'],[0.455078125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
SgFBb_6fJKI_head,https://www.youtube.com/watch?v=SgFBb_6fJKI,"[['0:00:05.983', '0:00:11.183']]",['A news anchor talking to a man about how to cook a frozen turkey.'],[0.467041015625],['desirable'],"[[['0:00:00.000', '0:00:48.000']]]","[['0:00:05.983', '0:00:11.183']]"
SgFBb_6fJKI_tail,https://www.youtube.com/watch?v=SgFBb_6fJKI,"[['0:00:48.816', '0:00:54.016']]",['A news anchor talking to a man about how to cook a frozen turkey.'],[0.467041015625],['desirable'],"[[['0:00:00.000', '0:00:48.000']]]","[['0:00:48.816', '0:00:54.016']]"
ShN_ODWhz4E_head,https://www.youtube.com/watch?v=ShN_ODWhz4E,"[['0:00:09.040', '0:00:14.240']]",['A person is demonstrating how to change the side repeaters on a land rover defender from the older orange type to the newer clear/tinted type by pushing the side repeater forward against the spring and then unhooking it from the bodywork.'],[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:47.980']]]","[['0:00:09.040', '0:00:14.240']]"
ShN_ODWhz4E_tail,https://www.youtube.com/watch?v=ShN_ODWhz4E,"[['0:00:51.840', '0:00:57.040']]",['A person is demonstrating how to change the side repeaters on a land rover defender from the older orange type to the newer clear/tinted type by pushing the side repeater forward against the spring and then unhooking it from the bodywork.'],[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:47.980']]]","[['0:00:51.840', '0:00:57.040']]"
Sl-9a4w9UMo_head,https://www.youtube.com/watch?v=Sl-9a4w9UMo,"[['0:00:05.972', '0:00:11.172']]",['Two men are sitting at a table and one of them is demonstrating how to use a set of tools.'],[0.4521484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
Sl-9a4w9UMo_tail,https://www.youtube.com/watch?v=Sl-9a4w9UMo,"[['0:00:48.820', '0:00:54.020']]",['Two men are sitting at a table and one of them is demonstrating how to use a set of tools.'],[0.4521484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
SlEIYk_4QKw_head,https://www.youtube.com/watch?v=SlEIYk_4QKw,"[['0:00:06.000', '0:00:11.200']]","['The video is about how to make a cornrow bracelet on a loom, starting with one band going straight across and then twisting it twice before putting it across to the other side.']",[0.4482421875],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
SlEIYk_4QKw_tail,https://www.youtube.com/watch?v=SlEIYk_4QKw,"[['0:00:48.800', '0:00:54.000']]","['The video is about how to make a cornrow bracelet on a loom, starting with one band going straight across and then twisting it twice before putting it across to the other side.']",[0.4482421875],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
SlXnmhR26F0_head,https://www.youtube.com/watch?v=SlXnmhR26F0,"[['0:00:19.686', '0:00:24.886']]",['The person is demonstrating how to re-ink distress ink pads with the tim holtz reinkers.'],[0.474609375],['desirable'],"[[['0:00:00.000', '0:00:31.431'], ['0:00:31.464', '0:00:48.014']]]","[['0:00:19.686', '0:00:24.886']]"
SlXnmhR26F0_tail,https://www.youtube.com/watch?v=SlXnmhR26F0,"[['0:01:02.534', '0:01:07.734']]",['The person is demonstrating how to re-ink distress ink pads with the tim holtz reinkers.'],[0.474609375],['desirable'],"[[['0:00:00.000', '0:00:31.431'], ['0:00:31.464', '0:00:48.014']]]","[['0:01:02.534', '0:01:07.734']]"
Sovyc6tqP3U_head,https://www.youtube.com/watch?v=Sovyc6tqP3U,"[['0:00:06.000', '0:00:11.200']]",['It is a drum lesson video where the instructor is teaching how to make grooves using double sticking and turning them into halftime grooves in 4/4 time with 16th notes.'],[0.448486328125],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
Sovyc6tqP3U_tail,https://www.youtube.com/watch?v=Sovyc6tqP3U,"[['0:00:48.800', '0:00:54.000']]",['It is a drum lesson video where the instructor is teaching how to make grooves using double sticking and turning them into halftime grooves in 4/4 time with 16th notes.'],[0.448486328125],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
SsOTirsctBM_head,https://www.youtube.com/watch?v=SsOTirsctBM,"[['0:00:05.972', '0:00:11.172']]",['It is a tutorial on how to make a single ribbon flower using a four centimeter piece of ribbon that is cut into squares.'],[0.404052734375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
SsOTirsctBM_tail,https://www.youtube.com/watch?v=SsOTirsctBM,"[['0:00:48.820', '0:00:54.020']]",['It is a tutorial on how to make a single ribbon flower using a four centimeter piece of ribbon that is cut into squares.'],[0.404052734375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
Swdcu6bzpGY_head,https://www.youtube.com/watch?v=Swdcu6bzpGY,"[['0:00:06.000', '0:00:11.200']]",['The teacher is using a whiteboard and markers to demonstrate how to find the median of a set of numbers.'],[0.446044921875],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
Swdcu6bzpGY_tail,https://www.youtube.com/watch?v=Swdcu6bzpGY,"[['0:00:48.800', '0:00:54.000']]",['The teacher is using a whiteboard and markers to demonstrate how to find the median of a set of numbers.'],[0.446044921875],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
SyAezXYnoZo_head,https://www.youtube.com/watch?v=SyAezXYnoZo,"[['0:00:06.000', '0:00:11.200']]",['The person is demonstrating how to make a rolled hem using their hand sewing method.'],[0.459716796875],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
SyAezXYnoZo_tail,https://www.youtube.com/watch?v=SyAezXYnoZo,"[['0:00:48.800', '0:00:54.000']]",['The person is demonstrating how to make a rolled hem using their hand sewing method.'],[0.459716796875],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
SzWdvBqITEU_head,https://www.youtube.com/watch?v=SzWdvBqITEU,"[['0:00:06.000', '0:00:11.200']]",['The person is holding a bottle of potassium iodide and explaining how to use it in case of radiation exposure.'],[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
SzWdvBqITEU_tail,https://www.youtube.com/watch?v=SzWdvBqITEU,"[['0:00:48.800', '0:00:54.000']]",['The person is holding a bottle of potassium iodide and explaining how to use it in case of radiation exposure.'],[0.457275390625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
TGVU5wmfZ7U_head,https://www.youtube.com/watch?v=TGVU5wmfZ7U,"[['0:00:06.000', '0:00:11.200']]",['A man is standing in front of a wooden door and demonstrating how to maintain it.'],[0.46728515625],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
TGVU5wmfZ7U_tail,https://www.youtube.com/watch?v=TGVU5wmfZ7U,"[['0:00:48.800', '0:00:54.000']]",['A man is standing in front of a wooden door and demonstrating how to maintain it.'],[0.46728515625],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
TON-2IMK_kQ_head,https://www.youtube.com/watch?v=TON-2IMK_kQ,"[['0:00:05.966', '0:00:11.166']]",['A person is using a two-part drain for a hot tub and explains how to properly use it.'],[0.44140625],['desirable'],"[[['0:00:00.000', '0:00:47.866']]]","[['0:00:05.966', '0:00:11.166']]"
TON-2IMK_kQ_tail,https://www.youtube.com/watch?v=TON-2IMK_kQ,"[['0:00:48.633', '0:00:53.833']]",['A person is using a two-part drain for a hot tub and explains how to properly use it.'],[0.44140625],['desirable'],"[[['0:00:00.000', '0:00:47.866']]]","[['0:00:48.633', '0:00:53.833']]"
TOpJxhMotBA_head,https://www.youtube.com/watch?v=TOpJxhMotBA,"[['0:00:06.000', '0:00:11.200']]",['The person is holding a wooden frame and talking about how to assemble it.'],[0.490234375],['desirable'],"[[['0:00:00.000', '0:00:47.958']]]","[['0:00:06.000', '0:00:11.200']]"
