videoID,url,timestamp,caption,matching_score,desirable_filtering,shot_boundary_detection,timestamp_raw
WlJaLjK99HE_head,https://www.youtube.com/watch?v=WlJaLjK99HE,"[['0:00:03.970', '0:00:09.170']]",['A woman is talking about a real estate investment opportunity.'],[0.40966796875],['desirable'],"[[['0:00:00.000', '0:00:31.831']]]","[['0:00:03.970', '0:00:09.170']]"
WlJaLjK99HE_tail,https://www.youtube.com/watch?v=WlJaLjK99HE,"[['0:00:30.602', '0:00:35.802']]",['A woman is talking about a real estate investment opportunity.'],[0.40966796875],['desirable'],"[[['0:00:00.000', '0:00:31.831']]]","[['0:00:30.602', '0:00:35.802']]"
WqaVEwQYnsw_head,https://www.youtube.com/watch?v=WqaVEwQYnsw,"[['0:00:04.000', '0:00:09.200']]",['A woman is making watermelon juice in a blender and pouring it into a jar.'],[0.430908203125],['desirable'],"[[['0:00:00.000', '0:00:31.966']]]","[['0:00:04.000', '0:00:09.200']]"
WqaVEwQYnsw_tail,https://www.youtube.com/watch?v=WqaVEwQYnsw,"[['0:00:30.800', '0:00:36.000']]",['A woman is making watermelon juice in a blender and pouring it into a jar.'],[0.430908203125],['desirable'],"[[['0:00:00.000', '0:00:31.966']]]","[['0:00:30.800', '0:00:36.000']]"
WxidYPDP5Dw_head,https://www.youtube.com/watch?v=WxidYPDP5Dw,"[['0:00:05.972', '0:00:11.172']]",['A minecraft game with a red liquid coming out of a hole.'],[0.45947265625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
WxidYPDP5Dw_tail,https://www.youtube.com/watch?v=WxidYPDP5Dw,"[['0:00:48.820', '0:00:54.020']]",['A minecraft game with a red liquid coming out of a hole.'],[0.45947265625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
WyGzcP_K3qE_head,https://www.youtube.com/watch?v=WyGzcP_K3qE,"[['0:00:01.133', '0:00:06.333']]",['A minecraft video game screen shot.'],[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:02.900'], ['0:00:02.933', '0:00:09.266']]]","[['0:00:01.133', '0:00:06.333']]"
WyGzcP_K3qE_tail,https://www.youtube.com/watch?v=WyGzcP_K3qE,"[['0:00:05.233', '0:00:10.433']]",['A minecraft video game screen shot.'],[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:02.900'], ['0:00:02.933', '0:00:09.266']]]","[['0:00:05.233', '0:00:10.433']]"
XDlyxXD0n2c_head,https://www.youtube.com/watch?v=XDlyxXD0n2c,"[['0:00:16.516', '0:00:21.716']]",['A young man is making a drink from a blender at a counter in a coffee shop.'],[0.44970703125],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:16.516', '0:00:21.716']]"
XDlyxXD0n2c_tail,https://www.youtube.com/watch?v=XDlyxXD0n2c,"[['0:00:59.364', '0:01:04.564']]",['A young man is making a drink from a blender at a counter in a coffee shop.'],[0.44970703125],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:59.364', '0:01:04.564']]"
XE3wJQa243Y_head,https://www.youtube.com/watch?v=XE3wJQa243Y,"[['0:00:11.000', '0:00:16.200']]",['A group of people playing in a minecraft game.'],[0.442138671875],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:11.000', '0:00:16.200']]"
XE3wJQa243Y_tail,https://www.youtube.com/watch?v=XE3wJQa243Y,"[['0:00:53.800', '0:00:59.000']]",['A group of people playing in a minecraft game.'],[0.442138671875],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:53.800', '0:00:59.000']]"
XJm0Oj7BjXo_head,https://www.youtube.com/watch?v=XJm0Oj7BjXo,"[['0:00:10.944', '0:00:16.144']]",['A man in a blue shirt is standing in front of a counter with a blender. he is holding the blender and appears to be preparing a drink.'],[0.45751953125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:10.944', '0:00:16.144']]"
XJm0Oj7BjXo_tail,https://www.youtube.com/watch?v=XJm0Oj7BjXo,"[['0:00:53.792', '0:00:58.992']]",['A man in a blue shirt is standing in front of a counter with a blender. he is holding the blender and appears to be preparing a drink.'],[0.45751953125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:53.792', '0:00:58.992']]"
XQX26KGPMZM_head,https://www.youtube.com/watch?v=XQX26KGPMZM,"[['0:00:05.972', '0:00:11.172']]",['There is a woman in a red shirt standing in front of a blender filled with green and red liquid.'],[0.4462890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
XQX26KGPMZM_tail,https://www.youtube.com/watch?v=XQX26KGPMZM,"[['0:00:48.820', '0:00:54.020']]",['There is a woman in a red shirt standing in front of a blender filled with green and red liquid.'],[0.4462890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
XSVJoR9wkj4_head,https://www.youtube.com/watch?v=XSVJoR9wkj4,"[['0:00:06.000', '0:00:11.200']]",['A woman is making a fruit smoothie in a blender.'],[0.4453125],['desirable'],"[[['0:00:00.000', '0:00:48.051']]]","[['0:00:06.000', '0:00:11.200']]"
XSVJoR9wkj4_tail,https://www.youtube.com/watch?v=XSVJoR9wkj4,"[['0:00:48.800', '0:00:54.000']]",['A woman is making a fruit smoothie in a blender.'],[0.4453125],['desirable'],"[[['0:00:00.000', '0:00:48.051']]]","[['0:00:48.800', '0:00:54.000']]"
XY6zZJ39jfQ_head,https://www.youtube.com/watch?v=XY6zZJ39jfQ,"[['0:00:06.000', '0:00:11.200']]",['A person is cutting green vegetables and putting them into a blender with some water.'],[0.44384765625],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
XY6zZJ39jfQ_tail,https://www.youtube.com/watch?v=XY6zZJ39jfQ,"[['0:00:48.800', '0:00:54.000']]",['A person is cutting green vegetables and putting them into a blender with some water.'],[0.44384765625],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
XieU7rNbEoU_head,https://www.youtube.com/watch?v=XieU7rNbEoU,"[['0:00:05.972', '0:00:11.172']]",['A small island in minecraft.'],[0.442626953125],['desirable'],"[[['0:00:00.000', '0:00:07.107'], ['0:00:07.140', '0:00:09.642'], ['0:00:09.676', '0:00:21.054'], ['0:00:21.087', '0:00:21.588'], ['0:00:21.621', '0:00:21.921'], ['0:00:21.955', '0:00:23.189'], ['0:00:23.223', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
XieU7rNbEoU_tail,https://www.youtube.com/watch?v=XieU7rNbEoU,"[['0:00:48.820', '0:00:54.020']]",['A small island in minecraft.'],[0.442626953125],['desirable'],"[[['0:00:00.000', '0:00:07.107'], ['0:00:07.140', '0:00:09.642'], ['0:00:09.676', '0:00:21.054'], ['0:00:21.087', '0:00:21.588'], ['0:00:21.621', '0:00:21.921'], ['0:00:21.955', '0:00:23.189'], ['0:00:23.223', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
XjPLmotm0Io_head,https://www.youtube.com/watch?v=XjPLmotm0Io,"[['0:00:05.972', '0:00:11.172']]",['The person is playing minecraft and constructing a new rollercoaster in a snow world.'],[0.465087890625],['desirable'],"[[['0:00:00.000', '0:00:07.807'], ['0:00:07.841', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
XjPLmotm0Io_tail,https://www.youtube.com/watch?v=XjPLmotm0Io,"[['0:00:48.820', '0:00:54.020']]",['The person is playing minecraft and constructing a new rollercoaster in a snow world.'],[0.465087890625],['desirable'],"[[['0:00:00.000', '0:00:07.807'], ['0:00:07.841', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
Xjut0GWFKWI_head,https://www.youtube.com/watch?v=Xjut0GWFKWI,"[['0:00:06.000', '0:00:11.200']]",['An outdoor area in minecraft.'],[0.455078125],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
Xjut0GWFKWI_tail,https://www.youtube.com/watch?v=Xjut0GWFKWI,"[['0:00:48.800', '0:00:54.000']]",['An outdoor area in minecraft.'],[0.455078125],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
XnBuN_VlbOc_head,https://www.youtube.com/watch?v=XnBuN_VlbOc,"[['0:00:05.972', '0:00:11.172']]",['The player is in a minecraft game and they are walking through a corridor with blocks on either side.'],[0.46484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
XnBuN_VlbOc_tail,https://www.youtube.com/watch?v=XnBuN_VlbOc,"[['0:00:48.820', '0:00:54.020']]",['The player is in a minecraft game and they are walking through a corridor with blocks on either side.'],[0.46484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
Xqiqfe3n7Fs_head,https://www.youtube.com/watch?v=Xqiqfe3n7Fs,"[['0:00:06.000', '0:00:11.200']]",['A person is using an ipad to play minecraft.'],[0.46533203125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
Xqiqfe3n7Fs_tail,https://www.youtube.com/watch?v=Xqiqfe3n7Fs,"[['0:00:48.800', '0:00:54.000']]",['A person is using an ipad to play minecraft.'],[0.46533203125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
XwDZq0HlUqs_head,https://www.youtube.com/watch?v=XwDZq0HlUqs,"[['0:00:06.000', '0:00:11.200']]",['A screenshot of a computer screen showing a minecraft game.'],[0.439697265625],['desirable'],"[[['0:00:00.000', '0:00:22.033'], ['0:00:22.100', '0:00:31.900'], ['0:00:31.966', '0:00:34.566'], ['0:00:34.600', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
XwDZq0HlUqs_tail,https://www.youtube.com/watch?v=XwDZq0HlUqs,"[['0:00:48.800', '0:00:54.000']]",['A screenshot of a computer screen showing a minecraft game.'],[0.439697265625],['desirable'],"[[['0:00:00.000', '0:00:22.033'], ['0:00:22.100', '0:00:31.900'], ['0:00:31.966', '0:00:34.566'], ['0:00:34.600', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
Y0-TyQM9Wuc_head,https://www.youtube.com/watch?v=Y0-TyQM9Wuc,"[['0:00:05.972', '0:00:11.172']]",['A man in a red shirt mixing something in a blender.'],[0.447265625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
Y0-TyQM9Wuc_tail,https://www.youtube.com/watch?v=Y0-TyQM9Wuc,"[['0:00:48.820', '0:00:54.020']]",['A man in a red shirt mixing something in a blender.'],[0.447265625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
Y6kCmVuj3jw_head,https://www.youtube.com/watch?v=Y6kCmVuj3jw,"[['0:00:06.000', '0:00:11.200']]",['A man in a white shirt is mixing something in a blender.'],[0.446044921875],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
Y6kCmVuj3jw_tail,https://www.youtube.com/watch?v=Y6kCmVuj3jw,"[['0:00:48.800', '0:00:54.000']]",['A man in a white shirt is mixing something in a blender.'],[0.446044921875],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
Y9--noy-Oyo_head,https://www.youtube.com/watch?v=Y9--noy-Oyo,"[['0:00:05.972', '0:00:11.172']]",['A woman is standing in front of a blender and talking to someone.'],[0.484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
Y9--noy-Oyo_tail,https://www.youtube.com/watch?v=Y9--noy-Oyo,"[['0:00:48.820', '0:00:54.020']]",['A woman is standing in front of a blender and talking to someone.'],[0.484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
YSAUsPJliyA_head,https://www.youtube.com/watch?v=YSAUsPJliyA,"[['0:00:06.539', '0:00:11.739']]",['The player is in a minecraft game and they are walking through a wooden house.'],[0.46435546875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:06.539', '0:00:11.739']]"
YSAUsPJliyA_tail,https://www.youtube.com/watch?v=YSAUsPJliyA,"[['0:00:49.387', '0:00:54.587']]",['The player is in a minecraft game and they are walking through a wooden house.'],[0.46435546875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:49.387', '0:00:54.587']]"
YUW-ZntXUw8_head,https://www.youtube.com/watch?v=YUW-ZntXUw8,"[['0:00:11.366', '0:00:16.566']]",['A building in a minecraft game.'],[0.447998046875],['desirable'],"[[['0:00:00.000', '0:00:31.866'], ['0:00:31.900', '0:00:32.500'], ['0:00:32.533', '0:00:39.200'], ['0:00:39.233', '0:00:47.966']]]","[['0:00:11.366', '0:00:16.566']]"
YUW-ZntXUw8_tail,https://www.youtube.com/watch?v=YUW-ZntXUw8,"[['0:00:54.166', '0:00:59.366']]",['A building in a minecraft game.'],[0.447998046875],['desirable'],"[[['0:00:00.000', '0:00:31.866'], ['0:00:31.900', '0:00:32.500'], ['0:00:32.533', '0:00:39.200'], ['0:00:39.233', '0:00:47.966']]]","[['0:00:54.166', '0:00:59.366']]"
YW3BGH90b_U_head,https://www.youtube.com/watch?v=YW3BGH90b_U,"[['0:00:06.433', '0:00:11.633']]",['A wooden bridge in minecraft.'],[0.45068359375],['desirable'],"[[['0:00:00.000', '0:00:37.266'], ['0:00:37.300', '0:00:47.983']]]","[['0:00:06.433', '0:00:11.633']]"
YW3BGH90b_U_tail,https://www.youtube.com/watch?v=YW3BGH90b_U,"[['0:00:49.233', '0:00:54.433']]",['A wooden bridge in minecraft.'],[0.45068359375],['desirable'],"[[['0:00:00.000', '0:00:37.266'], ['0:00:37.300', '0:00:47.983']]]","[['0:00:49.233', '0:00:54.433']]"
YXRphT06thI_head,https://www.youtube.com/watch?v=YXRphT06thI,"[['0:00:04.166', '0:00:09.366']]",['A 3d rendering of an air conditioner in a cage.'],[0.45263671875],['desirable'],"[[['0:00:00.000', '0:00:33.566']]]","[['0:00:04.166', '0:00:09.366']]"
YXRphT06thI_tail,https://www.youtube.com/watch?v=YXRphT06thI,"[['0:00:32.533', '0:00:37.733']]",['A 3d rendering of an air conditioner in a cage.'],[0.45263671875],['desirable'],"[[['0:00:00.000', '0:00:33.566']]]","[['0:00:32.533', '0:00:37.733']]"
YYud68TB938_head,https://www.youtube.com/watch?v=YYud68TB938,"[['0:00:06.000', '0:00:11.200']]","['A man is standing in front of a table filled with various fruits, vegetables, and a blender.']",[0.476806640625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
YYud68TB938_tail,https://www.youtube.com/watch?v=YYud68TB938,"[['0:00:48.800', '0:00:54.000']]","['A man is standing in front of a table filled with various fruits, vegetables, and a blender.']",[0.476806640625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
Yb-xJbaN98M_head,https://www.youtube.com/watch?v=Yb-xJbaN98M,"[['0:00:06.000', '0:00:11.200']]",['A person is making a milkshake using an electric blender.'],[0.4609375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
Yb-xJbaN98M_tail,https://www.youtube.com/watch?v=Yb-xJbaN98M,"[['0:00:48.800', '0:00:54.000']]",['A person is making a milkshake using an electric blender.'],[0.4609375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
YgVsLH9qXwc_head,https://www.youtube.com/watch?v=YgVsLH9qXwc,"[['0:00:09.909', '0:00:15.109']]",['A man standing in front of a table with a blender.'],[0.444580078125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:09.909', '0:00:15.109']]"
YgVsLH9qXwc_tail,https://www.youtube.com/watch?v=YgVsLH9qXwc,"[['0:00:52.757', '0:00:57.957']]",['A man standing in front of a table with a blender.'],[0.444580078125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:52.757', '0:00:57.957']]"
Yh9Bwbbb5n8_head,https://www.youtube.com/watch?v=Yh9Bwbbb5n8,"[['0:00:05.972', '0:00:11.172']]",['The player is in a minecraft underground corridor.'],[0.46435546875],['desirable'],"[[['0:00:00.000', '0:00:13.013'], ['0:00:13.046', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
Yh9Bwbbb5n8_tail,https://www.youtube.com/watch?v=Yh9Bwbbb5n8,"[['0:00:48.820', '0:00:54.020']]",['The player is in a minecraft underground corridor.'],[0.46435546875],['desirable'],"[[['0:00:00.000', '0:00:13.013'], ['0:00:13.046', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
YiFpdPFcRAA_head,https://www.youtube.com/watch?v=YiFpdPFcRAA,"[['0:00:05.972', '0:00:11.172']]","['A man is making cocktails at a bar, using a variety of ingredients and tools, such as ice, glasses, bottles, and a blender.']",[0.453369140625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
YiFpdPFcRAA_tail,https://www.youtube.com/watch?v=YiFpdPFcRAA,"[['0:00:48.820', '0:00:54.020']]","['A man is making cocktails at a bar, using a variety of ingredients and tools, such as ice, glasses, bottles, and a blender.']",[0.453369140625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
YodmWJo_vkE_head,https://www.youtube.com/watch?v=YodmWJo_vkE,"[['0:00:15.915', '0:00:21.115']]",['The woman is standing in front of a counter with a blender and various ingredients on it.'],[0.442138671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:15.915', '0:00:21.115']]"
YodmWJo_vkE_tail,https://www.youtube.com/watch?v=YodmWJo_vkE,"[['0:00:58.763', '0:01:03.963']]",['The woman is standing in front of a counter with a blender and various ingredients on it.'],[0.442138671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:58.763', '0:01:03.963']]"
YpkcWTiFmQo_head,https://www.youtube.com/watch?v=YpkcWTiFmQo,"[['0:00:06.000', '0:00:11.200']]",['There is a person holding a video game console with a screen displaying the minecraft game.'],[0.473876953125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
YpkcWTiFmQo_tail,https://www.youtube.com/watch?v=YpkcWTiFmQo,"[['0:00:48.800', '0:00:54.000']]",['There is a person holding a video game console with a screen displaying the minecraft game.'],[0.473876953125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
YsdZc17ZEoA_head,https://www.youtube.com/watch?v=YsdZc17ZEoA,"[['0:00:06.000', '0:00:11.200']]",['A woman sitting at a table with a blender in front of her.'],[0.455078125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
YsdZc17ZEoA_tail,https://www.youtube.com/watch?v=YsdZc17ZEoA,"[['0:00:48.800', '0:00:54.000']]",['A woman sitting at a table with a blender in front of her.'],[0.455078125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
YuIp5qf7Vug_head,https://www.youtube.com/watch?v=YuIp5qf7Vug,"[['0:00:05.972', '0:00:11.172']]",['There is a woman and two children standing at a counter with a blender in front of them.'],[0.453125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
YuIp5qf7Vug_tail,https://www.youtube.com/watch?v=YuIp5qf7Vug,"[['0:00:48.820', '0:00:54.020']]",['There is a woman and two children standing at a counter with a blender in front of them.'],[0.453125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
YuIy5ihomts_head,https://www.youtube.com/watch?v=YuIy5ihomts,"[['0:00:06.000', '0:00:11.200']]",['There is a television on a shelf with the channel showing a minecraft game.'],[0.45068359375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
YuIy5ihomts_tail,https://www.youtube.com/watch?v=YuIy5ihomts,"[['0:00:48.800', '0:00:54.000']]",['There is a television on a shelf with the channel showing a minecraft game.'],[0.45068359375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
YuKyCWK-eP8_head,https://www.youtube.com/watch?v=YuKyCWK-eP8,"[['0:00:06.966', '0:00:12.166']]",['A screen shot of an area in a minecraft game.'],[0.443603515625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.966', '0:00:12.166']]"
YuKyCWK-eP8_tail,https://www.youtube.com/watch?v=YuKyCWK-eP8,"[['0:00:49.766', '0:00:54.966']]",['A screen shot of an area in a minecraft game.'],[0.443603515625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:49.766', '0:00:54.966']]"
YuRtAOfAyN4_head,https://www.youtube.com/watch?v=YuRtAOfAyN4,"[['0:00:05.972', '0:00:11.172']]",['A woman is making a smoothie in a blender and talking to the camera.'],[0.4375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
YuRtAOfAyN4_tail,https://www.youtube.com/watch?v=YuRtAOfAyN4,"[['0:00:48.820', '0:00:54.020']]",['A woman is making a smoothie in a blender and talking to the camera.'],[0.4375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
Yvh5hE8DREk_head,https://www.youtube.com/watch?v=Yvh5hE8DREk,"[['0:00:22.605', '0:00:27.805']]",['The player is in a minecraft game and is walking through a red brick wall.'],[0.4580078125],['desirable'],"[[['0:00:00.000', '0:00:10.301'], ['0:00:10.343', '0:00:13.179'], ['0:00:13.221', '0:00:23.565']]]","[['0:00:22.605', '0:00:27.805']]"
Yvh5hE8DREk_tail,https://www.youtube.com/watch?v=Yvh5hE8DREk,"[['0:00:41.012', '0:00:46.212']]",['The player is in a minecraft game and is walking through a red brick wall.'],[0.4580078125],['desirable'],"[[['0:00:00.000', '0:00:10.301'], ['0:00:10.343', '0:00:13.179'], ['0:00:13.221', '0:00:23.565']]]","[['0:00:41.012', '0:00:46.212']]"
YzCwMpqS7Fk_head,https://www.youtube.com/watch?v=YzCwMpqS7Fk,"[['0:00:05.500', '0:00:10.700']]",['The player is mining a block in a minecraft game.'],[0.456787109375],['desirable'],"[[['0:00:00.000', '0:00:02.366'], ['0:00:02.383', '0:00:10.233'], ['0:00:10.250', '0:00:18.116'], ['0:00:18.133', '0:00:25.983'], ['0:00:26.000', '0:00:33.866'], ['0:00:33.883', '0:00:41.733'], ['0:00:41.750', '0:00:43.983']]]","[['0:00:05.500', '0:00:10.700']]"
YzCwMpqS7Fk_tail,https://www.youtube.com/watch?v=YzCwMpqS7Fk,"[['0:00:44.300', '0:00:49.500']]",['The player is mining a block in a minecraft game.'],[0.456787109375],['desirable'],"[[['0:00:00.000', '0:00:02.366'], ['0:00:02.383', '0:00:10.233'], ['0:00:10.250', '0:00:18.116'], ['0:00:18.133', '0:00:25.983'], ['0:00:26.000', '0:00:33.866'], ['0:00:33.883', '0:00:41.733'], ['0:00:41.750', '0:00:43.983']]]","[['0:00:44.300', '0:00:49.500']]"
Z-EhZ2MhWVs_head,https://www.youtube.com/watch?v=Z-EhZ2MhWVs,"[['0:00:06.000', '0:00:11.200']]",['A person holding a bottle of essential oil next to a blender.'],[0.447509765625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
Z-EhZ2MhWVs_tail,https://www.youtube.com/watch?v=Z-EhZ2MhWVs,"[['0:00:48.800', '0:00:54.000']]",['A person holding a bottle of essential oil next to a blender.'],[0.447509765625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
Z91vlCNKrjc_head,https://www.youtube.com/watch?v=Z91vlCNKrjc,"[['0:00:16.000', '0:00:21.200']]",['A 3d rendering of a device with a green laser.'],[0.45849609375],['desirable'],"[[['0:00:00.000', '0:00:47.958']]]","[['0:00:16.000', '0:00:21.200']]"
Z91vlCNKrjc_tail,https://www.youtube.com/watch?v=Z91vlCNKrjc,"[['0:00:58.800', '0:01:04.000']]",['A 3d rendering of a device with a green laser.'],[0.45849609375],['desirable'],"[[['0:00:00.000', '0:00:47.958']]]","[['0:00:58.800', '0:01:04.000']]"
ZBzUBSBnaHk_head,https://www.youtube.com/watch?v=ZBzUBSBnaHk,"[['0:00:13.666', '0:00:18.866']]",['A room in minecraft with bookshelves.'],[0.469970703125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:13.666', '0:00:18.866']]"
ZBzUBSBnaHk_tail,https://www.youtube.com/watch?v=ZBzUBSBnaHk,"[['0:00:56.466', '0:01:01.666']]",['A room in minecraft with bookshelves.'],[0.469970703125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:56.466', '0:01:01.666']]"
ZHeUpF9DQ3Y_head,https://www.youtube.com/watch?v=ZHeUpF9DQ3Y,"[['0:00:16.000', '0:00:21.200']]",['A grassy field in minecraft.'],[0.448486328125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:16.000', '0:00:21.200']]"
ZHeUpF9DQ3Y_tail,https://www.youtube.com/watch?v=ZHeUpF9DQ3Y,"[['0:00:58.800', '0:01:04.000']]",['A grassy field in minecraft.'],[0.448486328125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:58.800', '0:01:04.000']]"
ZHwkCIh5uMw_head,https://www.youtube.com/watch?v=ZHwkCIh5uMw,"[['0:00:04.037', '0:00:09.237']]",['The inside of a minecraft room.'],[0.4453125],['desirable'],"[[['0:00:00.000', '0:00:18.385'], ['0:00:18.418', '0:00:19.019'], ['0:00:19.052', '0:00:22.489'], ['0:00:22.522', '0:00:25.425']]]","[['0:00:04.037', '0:00:09.237']]"
ZHwkCIh5uMw_tail,https://www.youtube.com/watch?v=ZHwkCIh5uMw,"[['0:00:24.296', '0:00:29.496']]",['The inside of a minecraft room.'],[0.4453125],['desirable'],"[[['0:00:00.000', '0:00:18.385'], ['0:00:18.418', '0:00:19.019'], ['0:00:19.052', '0:00:22.489'], ['0:00:22.522', '0:00:25.425']]]","[['0:00:24.296', '0:00:29.496']]"
ZJ0wW33QsHQ_head,https://www.youtube.com/watch?v=ZJ0wW33QsHQ,"[['0:00:03.436', '0:00:08.636']]",['The player is mining blocks in a minecraft game.'],[0.4609375],['desirable'],"[[['0:00:00.000', '0:00:27.727']]]","[['0:00:03.436', '0:00:08.636']]"
ZJ0wW33QsHQ_tail,https://www.youtube.com/watch?v=ZJ0wW33QsHQ,"[['0:00:25.964', '0:00:31.164']]",['The player is mining blocks in a minecraft game.'],[0.4609375],['desirable'],"[[['0:00:00.000', '0:00:27.727']]]","[['0:00:25.964', '0:00:31.164']]"
ZOmrf7MTGp8_head,https://www.youtube.com/watch?v=ZOmrf7MTGp8,"[['0:00:10.600', '0:00:15.800']]",['An image of a person in a minecraft game.'],[0.435791015625],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:10.600', '0:00:15.800']]"
ZOmrf7MTGp8_tail,https://www.youtube.com/watch?v=ZOmrf7MTGp8,"[['0:00:53.400', '0:00:58.600']]",['An image of a person in a minecraft game.'],[0.435791015625],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:53.400', '0:00:58.600']]"
